,price,Modellår,Kilometer,farge,effekt,batterikapasitet,feature_model,url
1539,169034,2011,196515,Hvit,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1540,249000,2020,34000,Svart,143 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1541,139000,2018,98000,Hvit,101 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1542,200432,2001,800000,Svart,360 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1543,202534,2016,106425,Blå,218 Hk,10 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1544,139154,1976,150000,Grønn,,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1545,249034,2015,94000,Carbon sort metalik,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1546,279900,2020,20288,Deep Black met.,136 Hk,35 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1547,216009,2018,88000,Hvit,109 Hk,40 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1548,211729,2010,163355,Svart,204 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1549,126009,2015,83730,Rød,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1550,131729,2005,195750,Hvit,131 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1551,117034,2011,173100,Sølv,156 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1552,158009,2017,116577,Grå,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1553,154999,2015,115074,Svart,204 Hk,8 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1554,146154,2008,236000,Metallic,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1555,129000,2013,59500,Svart,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1556,111383,2015,111000,Hvit,128 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1557,260000,2018,71000,Sølv,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1558,234034,2015,121000,Grå,283 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1559,133034,2013,183000,Grå metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1560,279900,2017,145000,Brun,190 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1561,261372,2017,129000,Black metallic,197 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1562,249034,2017,69800,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1563,110154,2010,225000,Hvit,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1564,119034,2014,188879,Sølvgrå metallic,179 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1565,204900,2017,58900,Pearl Hvit,204 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1566,238982,2015,149000,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1567,269900,2019,48000,Svart,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1568,149729,2008,226000,Grå,500 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1569,199034,2017,156000,Brun metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1570,159983,2017,153000,Grå,131 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1571,129000,2015,84914,Svart,95 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1572,245000,2019,44260,Blå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1573,118979,2015,127000,Hvit,115 Hk,24 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1574,139999,2013,160500,Hvit,160 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1575,239000,2011,208987,Svart,245 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1576,114034,2014,150500,Hvit,114 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1577,224000,2016,86091,Sølv,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1578,209000,2017,91000,Grå,141 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1579,109000,2015,76900,Night Blue Metallic,82 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1580,144034,2013,245889,Svart,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1581,126729,2004,148000,Sølv,295 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1582,139000,2017,43776,Sølv,90 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1583,119034,2011,173000,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1584,184034,2018,93352,Snow White Pearl,141 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1585,134034,2015,75000,Rød,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1586,101728,2003,162224,Svart,220 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1587,264999,2018,90450,Pearl White,202 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1588,100000,2012,172362,Frozen White,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1589,129034,2013,111000,Hvit,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1590,182880,2018,58400,Grå,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1591,159000,2005,289000,Svart,166 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1592,199034,2013,100000,Svart,230 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1593,169900,2014,114802,Sølv,164 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1594,139034,2014,145000,Rød,105 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1595,131729,2009,233500,Sølv,185 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1596,238900,2019,32011,Phantom Black,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1597,199900,2015,83000,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1598,198900,2017,87599,Moka Gray Metallic,130 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1599,194000,2015,110000,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1600,165000,2014,148200,Blå,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1601,229000,2018,79000,Blå,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1602,281009,2018,62300,Blå,170 Hk,27 kWh,fully_charged,https://www.finn.no/car/used/ad.html?finnkode=272341475
1603,169000,2016,71000,Shadow Black (Mica),120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1604,274034,2017,47200,Grå,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1605,179999,2017,55959,Sølv,179 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1606,104034,2011,123456,White pearl,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1607,279000,2007,163000,Hvit,225 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1608,202000,2017,82000,Grå,258 Hk,80 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1609,219999,2018,81236,Hvit,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1610,224034,2015,119000,Hvit,156 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1611,159154,2008,189119,Svart metallic,171 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1612,215000,2013,180500,Svart,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1613,110000,2017,41052,Grå,90 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1614,199999,2017,29680,Sølv,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1615,123588,2011,115000,Svart,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1616,174034,2012,190000,Hvit,177 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1617,129034,2013,179200,Sølv,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1618,189900,2016,67777,Grå,115 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1619,139000,2013,68000,Hvit,124 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1620,189000,2016,53000,Grå,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1621,179000,2011,73000,Grå,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1622,219900,2017,57000,Svart Metallic,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1623,159900,2015,96000,Laurus-grau met./BMW i blau,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1624,117880,2017,81000,Oransje,90 Hk,2 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1625,199900,2013,104898,Hvit,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1626,261383,2016,141000,Svart,200 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1627,229000,2018,77000,Svart,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1628,139909,2016,69500,Hvit metallic,111 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1629,164034,2014,100000,Brun,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1630,165000,2016,39300,Metallic,87 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1631,160729,2008,189553,Svart,197 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1632,261729,1999,150000,Hvit,345 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1633,199000,2011,223000,Foliert Acid Green gloss,205 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1634,181009,2016,116000,Svart,111 Hk,29 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1635,169000,2018,14180,Sort Onyx,67 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1636,209000,2017,90000,Svart,258 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1637,239000,2019,34500,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1638,194034,2016,163171,Svart,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1639,189900,2018,101473,White Pearl Metallic.,115 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1640,179000,2016,97500,Hvit,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1641,164034,2018,63000,Svart,182 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1642,154024,2015,129000,Svart,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1643,289000,2022,17000,Blå,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1644,215000,2019,78969,Candyhvit,102 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1645,219000,2018,57500,Grå,111 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1646,179000,2018,48800,Svart,92 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1647,184034,2016,188500,Sort Metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1648,285000,2019,38700,Grå metallic,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1649,229000,2012,85000,Sølv,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1650,179000,2018,17064,Reflekssølv met,102 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1651,249000,2019,62200,Rød metallic,159 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1652,208000,2017,42150,Sølv,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1653,119000,2007,166700,Black-sapphire metallic (475),170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1654,213009,2019,39000,hvit,136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1655,234034,2011,200000,Gloss Fiery Orange,204 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1656,259000,2018,53000,Svart,150 Hk,40 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1657,179000,2017,18441,Svart,109 Hk,30 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1658,159000,2014,87500,Grå,192 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1659,219990,2012,160000,Sølv,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1660,269000,2018,82000,Hvit,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1661,259900,2019,28141,Black Metallic,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1662,129934,2013,178000,Grå,177 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1663,269000,2018,163630,Jet black met,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1664,235000,2018,53250,Rød,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1665,228800,2017,85700,Svartmetallic,284 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1666,192880,2015,44000,Svart metallic lakk,120 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1667,149000,2015,70000,Metallic,114 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1668,139000,2012,94200,Grå,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1669,219900,2014,118698,Grå,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1670,193034,2017,31500,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1671,249000,2014,102000,OBSIDIAN BLACK (197U),136 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1672,219000,2015,123000,Hvit,124 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1673,219000,2017,43595,Sølv,204 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1674,112700,2009,179000,Hvit,117 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1675,126729,2006,277531,Svart,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1676,284670,2021,17900,Svart,143 Hk,44 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1677,136729,2007,66090,Sølv,109 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1678,170000,2017,78500,Metallic,122 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1679,101729,1993,225090,Grønn,155 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1680,199900,2014,65000,Hvit,121 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1681,235034,2016,96200,Svart,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1682,119880,2016,89500,Tofarget hvit/mørk grå,95 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1683,169000,2014,66000,Grå,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1684,219000,2013,184603,Hvit,163 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1685,129000,2004,70124,Sølv,177 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1686,106729,2008,208687,Grå metallic,185 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1687,239000,2018,33110,Hvit,204 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1688,126729,2010,134000,Svart,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1689,209000,2014,113450,Grå,156 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1690,275000,2017,88890,Sølv,184 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1691,149900,2012,124800,Sølv,146 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1692,199034,2013,80730,Perlehvit,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1693,269900,2019,19000,Hvit,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1694,149000,2014,127500,Grå,140 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1695,139000,2014,106550,Svart,110 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1696,179000,2015,93359,Grå,105 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1697,119000,2016,60500,Magnetic Metallic,125 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1698,139729,2010,198251,Grå,160 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1699,139000,2016,101000,Hvit,111 Hk,27 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1700,259000,2015,50200,Rød,155 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1701,159999,2018,78000,Svart,108 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1702,249000,2019,95000,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1703,289000,2020,26900,Como Blue,143 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1704,159000,2015,102450,Brun,130 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1705,179900,2016,272800,Hvit,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1706,119000,2018,10800,U25 Sterling Sølv Metallic,67 Hk,16 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1707,111729,2009,162000,Sølv grå,170 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1708,171009,2017,41200,Cavansite blue metallic,180 Hk,28 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1709,249000,2019,51400,Sølv,224 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1710,149900,2014,128000,Hvit,116 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1711,169900,2015,162380,Svart,180 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1712,199900,2017,61817,Hvit,105 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1713,160729,2006,221000,Grå,272 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1714,114900,2016,131795,Hvit,125 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1715,145009,2017,93841,Hvit Perlemor,92 Hk,41 kWh,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1716,289000,2019,85000,Grønn,130 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1717,259000,2018,64850,Grå,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1718,106383,2016,81940,Hvit,105 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1719,209034,2016,133661,Grå,179 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
1720,228900,2016,146444,Magnetic grey metallic,150 Hk,,unknown,https://www.finn.no/car/used/ad.html?finnkode=272341475
